field,turbine,mode,power_mape,torque_mape,baseline_power_mape,samples
WF_1,64,chronological_holdout,0.22230756902985516,5.752076712014319,0.22259175563275171,600
WF_1,65,all_fit_diagnostic,0.21824999633291783,5.733285667428802,0.2047458905096283,1999
WF_1,65,chronological_holdout,0.23215434954670044,5.765398860256942,0.23015814526517855,600
WF_1,66,all_fit_diagnostic,0.1914776187280261,5.6784520354169015,0.19337572454724927,1999
WF_1,66,chronological_holdout,0.17940923674006987,5.697410122425768,0.1792557971774919,600
WF_1,67,all_fit_diagnostic,0.2157452300950029,5.709588014571572,0.2101913512996097,1999
WF_1,67,chronological_holdout,0.22394458932213146,5.6903892461985235,0.22164998180917092,600
WF_1,68,all_fit_diagnostic,0.2185373867460407,5.695445431255919,0.2106410881994603,1999
WF_1,68,chronological_holdout,0.21945053561043612,5.722969899748176,0.20752285241777457,600
WF_1,69,all_fit_diagnostic,0.23208231615320513,5.718523931331888,0.22071294120109491,1999
WF_1,69,chronological_holdout,0.2403684755420215,5.730082591039529,0.2238738778813868,600
WF_1,70,all_fit_diagnostic,0.19686002433946193,5.699095516416713,0.19598050347434753,1999
WF_1,70,chronological_holdout,0.1873621598274716,5.75369148873518,0.18497668599172695,600
WF_1,71,all_fit_diagnostic,0.21911795594379865,5.738048129453723,0.21072793931610484,1999
WF_1,71,chronological_holdout,0.2069437935526454,5.718353316707423,0.19337894115802637,600
WF_1,72,all_fit_diagnostic,0.21182866266533557,5.668479951712397,0.2072129188045369,1999
WF_1,72,chronological_holdout,0.23560436736859702,5.697379140121493,0.24129173319646016,600
WF_1,73,all_fit_diagnostic,0.19465251849213666,5.660883552066845,0.1930170078117327,1999
WF_1,73,chronological_holdout,0.17778726008449972,5.630365971142217,0.1696288641447713,600
WF_1,74,all_fit_diagnostic,0.22082794722679747,5.721776122538092,0.21372096708875388,1999
WF_1,74,chronological_holdout,0.23521339114224538,5.759375668153486,0.2207178618584878,600
WF_1,75,all_fit_diagnostic,0.1960711612668086,5.701879637971404,0.19550543486036054,1999
WF_1,75,chronological_holdout,0.18929541318612608,5.684924302159784,0.19720449463052456,600
WF_1,76,all_fit_diagnostic,0.21982124814283904,5.700975679528961,0.20923369622806312,1999
WF_1,76,chronological_holdout,0.2246095732590419,5.681564778345273,0.22634915330726788,600
WF_1,77,all_fit_diagnostic,0.2132072255768072,5.694457128887387,0.2052758708524093,1999
WF_1,77,chronological_holdout,0.20986844540139998,5.779649791546132,0.19978205351377237,600
WF_1,78,all_fit_diagnostic,0.2111609482193123,5.694575412980488,0.2061788620062966,1999
WF_1,78,chronological_holdout,0.19405772621667902,5.685228301215776,0.18309293918849925,600
WF_1,79,all_fit_diagnostic,0.22282263224783516,5.75555325664952,0.2106902250965932,1999
WF_1,79,chronological_holdout,0.22144629642896976,5.776093796378686,0.2077682663152979,600
WF_1,80,all_fit_diagnostic,0.22633294472900384,5.687321112046047,0.21528131579115886,1999
WF_1,80,chronological_holdout,0.2323413732277327,5.654838273073383,0.20788287258249402,600
WF_1,81,all_fit_diagnostic,0.1927975157857724,5.686352378100853,0.1896363736752437,1999
WF_1,81,chronological_holdout,0.18769590658598206,5.674014524130968,0.19733346348961828,600
WF_1,82,all_fit_diagnostic,0.17702440161176247,5.689477485843192,0.1780290608092884,1999
WF_1,82,chronological_holdout,0.2074898099785475,5.673818242448938,0.2067206370754599,600
WF_1,83,all_fit_diagnostic,0.21581108642214483,5.719163807438464,0.2037378905730298,1999
WF_1,83,chronological_holdout,0.2103706679083639,5.716235606159067,0.18015929819568655,600
WF_1,84,all_fit_diagnostic,0.2071980884467181,5.693442989289341,0.20268312794341592,1999
WF_1,84,chronological_holdout,0.2313691959617917,5.661897491121161,0.23058842609139418,600
WF_1,85,all_fit_diagnostic,0.20505779172245095,5.733433882870431,0.2035452375246883,1999
WF_1,85,chronological_holdout,0.20849328454202545,5.675945512936264,0.21922101423322463,600
WF_1,86,all_fit_diagnostic,0.17795890552631705,5.705382002200738,0.1835902880075548,1999
WF_1,86,chronological_holdout,0.17192253711925912,5.720193015889363,0.18229603480128667,600
WF_1,87,all_fit_diagnostic,0.18776992357131583,5.731992124361817,0.18736275293374025,1999
WF_1,87,chronological_holdout,0.17013573508934132,5.651120464284834,0.1595223784498085,600
WF_1,88,all_fit_diagnostic,0.19477579275826307,5.703337028019764,0.19133475156798274,1999
WF_1,88,chronological_holdout,0.18826418947120224,5.6926859396564895,0.1929893035448973,600
WF_1,89,all_fit_diagnostic,0.20427623857133878,5.699672659448138,0.20316811306736304,1999
WF_1,89,chronological_holdout,0.205146195320774,5.638110551202035,0.1896607156561955,600
WF_1,90,all_fit_diagnostic,0.23570997861587095,5.707115048682973,0.22128641200287366,1999
WF_1,90,chronological_holdout,0.2367898885392751,5.643728998077395,0.20781980557263058,600
WF_1,91,all_fit_diagnostic,0.1952096656144579,5.659301041552459,0.19203186266469546,1999
WF_1,91,chronological_holdout,0.18974488296154682,5.734783746276061,0.19920246972893438,600
WF_1,92,all_fit_diagnostic,0.23480542661339043,5.696718295828954,0.21993779056724838,1999
